timestamp,ear,pitch,label
1770189126.8806233,0.2799616405972588,-63939.79263484993,0
1770189126.9621644,0.351519324078148,-64516.5042640394,0
1770189127.039816,0.3513873050814832,-64464.02657612708,0
1770189127.1181688,0.340650740677311,-64527.96206388528,0
1770189127.1941402,0.350418179559028,64741.618302069684,0
1770189127.272743,0.341630637063526,64604.94347615115,0
1770189127.3511791,0.3553461259970184,-64543.09460697083,0
1770189127.4309807,0.33660745130104397,-64798.13194906985,0
1770189127.5085359,0.34035913137319646,64587.266038213405,0
1770189127.5868583,0.3530971402394759,64702.35140010074,0
1770189127.6665115,0.35029859035386235,64444.505776958336,0
1770189127.7430756,0.3556258852556723,64456.86236824673,0
1770189127.8194675,0.3411620913637773,64797.8780604462,0
1770189127.898157,0.34109245776173347,64585.55741277635,0
1770189127.9783795,0.3412978669264146,64583.0214625129,0
1770189128.053897,0.3272085601324072,64556.41923535569,0
1770189128.1604614,0.3258471758189285,-64753.15162425341,0
1770189128.2087517,0.3432509278930296,-64290.75773723751,0
1770189128.2858427,0.33952659082884445,-64026.44923336322,0
1770189128.36412,0.34093694809961117,-63778.33237846234,0
1770189128.440628,0.3169021216899968,-63800.96588611682,0
1770189128.5195372,0.319639902574123,-63746.617454074556,0
1770189128.5982678,0.3306465082958087,-63681.39688976497,0
1770189128.6746652,0.32760357745535185,-64189.56378138286,0
1770189128.7536004,0.33713789174241265,-64114.42168778803,0
1770189128.830547,0.33345791296984273,-64223.57928634591,0
1770189128.9088733,0.3420174299502188,-64454.041003949475,0
1770189128.9874113,0.32689030030352273,-64670.173405189846,0
1770189129.065135,0.3142610804483522,64697.87064366583,0
1770189129.1430054,0.3354594496203939,-64668.524943703334,0
1770189129.2215412,0.32927363375134855,-64500.298970568445,0
1770189129.300135,0.32635206222938856,-64509.674187383025,0
1770189129.3763292,0.08747326041014347,64454.7043459847,0
1770189129.4570868,0.11606562818922839,64602.7574114656,0
1770189129.5356147,0.21465472743286232,-64706.06163363036,0
1770189129.617319,0.30299875435661616,-64668.29594881103,0
1770189129.6946058,0.3082842049159902,64420.98539938133,0
1770189129.7728863,0.3249359535872399,-64556.60860100523,0
1770189129.8485286,0.33390219079470296,-64281.2489151137,0
1770189129.9282222,0.35625600302932303,-64062.67176272993,0
1770189130.006059,0.33962099290002207,-64170.99505316999,0
1770189130.0826242,0.35059407362671824,-64139.00539880972,0
1770189130.1596467,0.3336752903429168,-64427.26314661811,0
1770189130.2380836,0.34319048069595215,-64461.1862863504,0
1770189130.3169549,0.33947979612068546,64745.67884822468,0
1770189130.3961222,0.3410431826780008,-64687.720750481276,0
1770189130.4745746,0.3351810440192897,64438.90178470493,0
1770189130.55374,0.3698117776956373,64630.791988595476,0
1770189130.6317272,0.3591862993678751,64422.264051517275,0
1770189130.7088501,0.35796507362681873,64470.215105527546,0
1770189130.7890108,0.3602272862322423,64140.39789832678,0
1770189130.8668008,0.33907993532198766,63960.77303902089,0
1770189130.9441206,0.3343747177932273,63716.95440763836,0
1770189131.0226343,0.3340296831168611,63751.438221910714,0
1770189131.1001098,0.335090599056473,63421.47564995947,0
1770189131.2073138,0.3152022669710107,63890.425767454486,0
1770189131.2554688,0.30289075726528136,63879.29082271006,0
1770189131.3350983,0.30782392780601175,63784.33073544135,0
1770189131.4134676,0.3357651599538507,63760.80014046669,0
1770189131.4917462,0.3146544686080963,63742.377028876275,0
1770189131.567918,0.3228296112914447,63983.64029948836,0
1770189131.6471803,0.31089029467877916,63723.3450585302,0
1770189131.7257724,0.31261459385935236,63864.249036129026,0
1770189131.8048003,0.30955266663566217,63498.776274159754,0
1770189131.888498,0.31376159242538293,63707.346886843115,0
1770189131.965242,0.33233530308096626,63431.46657094676,0
1770189132.0434413,0.31205455516144776,63492.73278652951,0
1770189132.120874,0.31986396065531386,63830.43530607336,0
1770189132.201118,0.30824976296914297,63992.29475637628,0
1770189132.2834003,0.32149989459398876,64197.524836899676,0
1770189132.3600402,0.33032107751445755,64749.06640047108,0
1770189132.437075,0.3082599353421204,-64655.1409360249,0
1770189132.5157483,0.3532594653761245,-64154.73527111043,0
1770189132.5915246,0.3536118264667558,-63927.38684441024,0
1770189132.6693804,0.37782021791415565,-63424.52675076833,0
1770189132.7511146,0.38414863364966934,-63067.708713018576,0
1770189132.8324897,0.3729013934221531,-62859.95897028068,0
1770189132.9042354,0.35041474328380434,-63321.44461554139,0
1770189132.985915,0.33315710419341504,-63188.69838080346,0
1770189133.0682774,0.3447753956835497,-64044.272579066346,0
1770189133.1437445,0.35318434160644246,-63944.435588459906,0
1770189133.2213888,0.3971922747817549,64529.71676496658,0
1770189133.299814,0.3983009643014658,64257.183221787265,0
1770189133.3780332,0.38970902522836265,63809.89203226155,0
1770189133.456124,0.41885047197616515,63299.69734093851,0
1770189133.532594,0.4091853375193411,63398.36047470078,0
1770189133.6141126,0.40937921828144974,63305.06540723445,0
1770189133.6885526,0.3870259668459972,62788.71796393815,0
1770189133.7668495,0.06640975076562142,61899.4405658125,0
1770189133.8445091,0.03849713421560663,61643.59309083151,0
1770189133.9193845,0.03069949251013653,62968.028931039946,0
1770189133.99858,0.01913554891195215,63122.63403029105,0
1770189134.0762107,0.09965430519866855,63136.45500282952,0
1770189134.1850245,0.275370404990038,64095.527555630644,0
1770189134.2332094,0.2785912658356655,63892.23465126438,0
1770189134.310897,0.29115301176599273,63838.97235486437,0
1770189134.3892462,0.3012174029092527,63737.57484298409,0
1770189134.470298,0.30158746220469856,63254.09714210237,0
1770189134.5463283,0.3260256916580627,63377.3481629927,0
1770189134.6262872,0.330566710139918,63474.64105471919,0
1770189134.703399,0.32994240855870527,63721.124468173555,0
1770189134.7826638,0.3355897341690611,63466.33091930134,0
1770189134.8615482,0.3381068124006184,63505.994480087575,0
1770189134.9412863,0.33790853198648263,63808.82589883826,0
1770189135.018281,0.3465310295543493,63765.146732952664,0
1770189135.095332,0.34844629283346407,63991.31204308579,0
1770189135.173888,0.3297853135659759,63979.33236240491,0
1770189135.2511027,0.3373551087068639,63966.44306272854,0
1770189135.332524,0.32897946990468346,64180.332604682524,0
1770189135.4086401,0.33434528302645466,64068.01515316882,0
1770189135.4910588,0.3417416503607697,64025.524129504985,0
1770189135.5681665,0.3331737563636372,63735.30357809117,0
1770189135.6455376,0.33657101103187403,63993.124250858906,0
1770189135.7234259,0.34519113132203505,64240.741878123255,0
1770189135.8039286,0.33496184951078317,64150.84766195567,0
1770189135.8811889,0.34592455414015655,64241.75632473018,0
1770189135.959715,0.3420025093430733,64151.77217303055,0
1770189136.0355656,0.34015394926128895,64340.90151733039,0
1770189136.114031,0.3340632583448684,64495.153164222786,0
1770189136.1913898,0.34254565344421056,64250.00995870507,0
1770189136.2713666,0.3244817040480874,64269.93879576414,0
1770189136.3502061,0.33828587698414536,63930.44539536188,0
1770189136.4286125,0.3406546559421384,63832.547595937525,0
1770189136.5078864,0.3371780620410859,64209.32755770828,0
1770189136.5844085,0.3622307328596042,63864.971609513974,0
1770189136.6654317,0.3423950039587886,64453.00926565267,0
1770189136.7427752,0.33104097825592727,64568.48687438689,0
1770189136.8209715,0.33455623734588963,64578.2299034263,0
1770189136.8994403,0.3452962525506779,-64662.13697170765,0
1770189136.977518,0.35324853292472647,-64633.773300873894,0
1770189137.0543053,0.3536660228161842,-64721.20536209089,0
1770189137.132203,0.3536009506385607,-64502.01504507167,0
1770189137.2372859,0.3426192932105588,-64702.355083716415,0
1770189137.2848113,0.34729597978327165,64510.60895599146,0
1770189137.3619797,0.3392817438510529,64408.852080040844,0
1770189137.4415114,0.3290966945785231,64382.99097775856,0
1770189137.5161185,0.3177046671725463,64366.79022776775,0
1770189137.5953004,0.10004319650500859,63916.680888852025,0
1770189137.6728501,0.18340947081911912,64128.639637902525,0
1770189137.749932,0.2761706524623217,64223.06172206012,0
1770189137.8307712,0.30713947398745406,64255.500620305866,0
1770189137.9047916,0.31318640437392636,64357.29224724917,0
1770189137.9834294,0.3219901216046601,64503.01576270661,0
1770189138.061871,0.33371002954219775,64252.04810822777,0
1770189138.1391861,0.32541999708561764,64286.29367014273,0
1770189138.2172296,0.33685870520496036,64293.30410180461,0
1770189138.292829,0.335776380808394,64555.7954466675,0
1770189138.3730936,0.3253128730408432,64402.731029564835,0
1770189138.4511874,0.3181663426853859,64636.60536758433,0
1770189138.533181,0.3355305343564293,-64583.46669846163,0
1770189138.6097364,0.3307404055697789,-64704.66999833496,0
1770189138.68539,0.3309432883644552,64776.8600075127,0
1770189138.7655857,0.32949166615290165,-64600.71574722718,0
1770189138.844489,0.3502026054259562,-64697.69831398669,0
1770189138.9219012,0.33646528369079043,64690.083710138424,0
1770189139.0006602,0.32901113215698535,-64446.99357047394,0
1770189139.0752141,0.3456955061091005,64707.937623340185,0
1770189139.155849,0.3456638414963462,-64630.01361799464,0
1770189139.2312286,0.3507685919192166,64572.64456815332,0
1770189139.3092568,0.3529047286676925,64678.8877354901,0
1770189139.3877895,0.30336153628620244,64721.83746198885,0
1770189139.4619138,0.06981014990581391,64055.99647601607,0
1770189139.538948,0.20840940201268487,-64724.83506371752,0
1770189139.6225736,0.23832360438827538,64786.58960182763,0
1770189139.6986818,0.2795006352318775,-64717.85162715914,0
1770189139.7752275,0.32901911638816195,-64626.326544967385,0
1770189139.8554971,0.321364440219501,-64257.184448048836,0
1770189139.9342506,0.3283361792644534,-63906.8446275225,0
1770189140.0095267,0.3220303786092556,-64175.0823646533,0
1770189140.0865781,0.33521119595397064,-64260.56555583588,0
1770189140.1963935,0.3201222132545939,-64661.33075558123,0
1770189140.2382562,0.30486019349370663,64725.02157874787,0
1770189140.3184814,0.3434059554736971,-64431.10469188968,0
1770189140.396928,0.3323407918425698,-64352.61901133574,0
1770189140.4713807,0.3389392172034874,64627.13603915693,0
1770189140.5525923,0.35113762048233477,64662.74049322219,0
1770189140.6324465,0.3472317606430051,64595.4382332573,0
1770189140.7095993,0.34381647198581455,-64520.525799242394,0
1770189140.788882,0.333714254990844,-64020.80192029864,0
1770189140.8641753,0.3375897221759855,-64205.81143064795,0
1770189140.9455795,0.3427359570074645,-64106.85399893393,0
1770189141.0248828,0.32401803560753134,64624.32249739683,0
1770189141.1026523,0.31820701111100036,64033.371304427674,0
1770189141.1818748,0.33509376667778185,-64721.045922554746,0
1770189141.2598183,0.32735210192090836,63841.58527246491,0
1770189141.3346732,0.33991608735603873,64556.46921214046,0
1770189141.4133193,0.34657516186217624,64423.777437910896,0
1770189141.4917815,0.348796008846659,-64706.36916810514,0
1770189141.5680566,0.34858968804981805,-64733.22958354618,0
1770189141.6471157,0.3350718716341071,64796.99188369435,0
1770189141.7233863,0.33381119174313667,64717.431724194896,0
1770189141.8053143,0.3494252776945056,63863.303430317676,0
1770189141.8802476,0.34975942107735425,64256.83397254444,0
1770189141.9598978,0.32409200864423887,-62365.27921436435,0
1770189142.0360909,0.3507262640453552,64217.376543596365,0
1770189142.1170623,0.3355103793796177,63979.2707641295,0
1770189142.1931338,0.3308599945338263,63557.74441231175,0
1770189142.2703638,0.33580234283527444,63994.64298632962,0
1770189142.345775,0.3418359224561883,-62123.671898655026,0
1770189142.4275873,0.3544721849671998,63417.81623174575,0
1770189142.5016453,0.33871331243561037,63030.62999428552,0
1770189142.5783613,0.3233745349164773,63422.86604383625,0
1770189142.660081,0.3367820701019707,63377.320437029666,0
1770189142.7354414,0.3282366437166315,63539.984333697845,0
1770189142.8136086,0.14109780055734053,63550.45104932358,0
1770189142.8935902,0.2117065673475928,63832.24586685834,0
1770189142.9701533,0.2786878752531936,64129.91813873732,0
1770189143.0464396,0.28236994209301736,64058.81543431805,0
1770189143.1265986,0.29176310276703965,64046.83995191702,0
1770189143.2333977,0.32106707310551447,64621.44026860407,0
1770189143.2783794,0.3233276863854969,64593.14075640618,0
1770189143.3593366,0.31951353877439226,64601.91655344158,0
1770189143.43734,0.3376896055213753,-64609.11801546125,0
1770189143.5159643,0.33488511542955646,-64490.219924991274,0
1770189143.5938528,0.32384896349965864,-64514.88026731715,0
1770189143.6686068,0.3363176752590443,-64632.06783225528,0
1770189143.745785,0.3254348880654806,64517.84549424145,0
1770189143.8285587,0.34864936422775594,64143.093418366276,0
1770189143.9051404,0.1589217364430179,63511.82023491154,0
1770189143.985572,0.09069136837390718,63434.47210309334,0
1770189144.0590167,0.3012957797333665,64183.69638716517,0
1770189144.1415806,0.32431151332264696,63323.08858691069,0
1770189144.2157598,0.3059950046399007,64220.68105187743,0
1770189144.295141,0.30548854677018256,64186.40756595515,0
1770189144.3713217,0.18407354262497877,64314.712666294894,0
1770189144.4492068,0.028129440234131574,63806.40425761243,0
1770189144.524974,0.025657991791306616,64161.62757959686,0
1770189144.6057303,0.16264689811033126,63776.40423613565,0
1770189144.6825001,0.19561213266446806,63702.542938377,0
1770189144.7616284,0.29255954264923734,64732.97766059495,0
1770189144.838905,0.3014048082943949,64679.647935703026,0
1770189144.9170594,0.31717066204524347,-64794.5409968921,0
1770189144.993938,0.31592906792672787,64357.53088226869,0
1770189145.0734954,0.31654400292873985,-64728.723029011875,0
1770189145.1527624,0.30014183987638,-64371.09744611873,0
1770189145.230926,0.32135567733345627,-64344.63666056656,0
1770189145.308855,0.35318305341440503,-64413.76545558674,0
1770189145.3880568,0.35321952783934196,-64001.980642787275,0
1770189145.467626,0.36893038257607547,-63582.02524316764,0
1770189145.5434818,0.348559754464344,-63691.29221691879,0
1770189145.625946,0.07483330318818021,-64410.351171350594,0
1770189145.7013178,0.1662406111746445,-63917.17101999524,0
1770189145.7797115,0.28178531337936386,-63682.110138695934,0
1770189145.8579178,0.32166223670309285,-63747.494916443524,0
1770189145.9366505,0.335339762931967,-63946.796288919846,0
1770189146.0185714,0.3546181298334439,-63976.40476962167,0
1770189146.0945895,0.35711001464891257,-63820.576857973756,0
1770189146.2061322,0.3547669706250515,-63997.919174754796,0
1770189146.250082,0.3529345078985686,-64597.237054090874,0
1770189146.3302283,0.35535761631337437,-64181.53530536825,0
1770189146.4094074,0.34527927260314667,-64522.19857340746,0
1770189146.489827,0.34725679672821375,-64616.674995347625,0
1770189146.5621214,0.36038908398577096,64452.57562176831,0
1770189146.6411242,0.3557270059160833,63906.38350506343,0
1770189146.7198029,0.35371897449338513,64141.98514499298,0
1770189146.7978058,0.3487503657858746,64695.01116289389,0
1770189146.8729014,0.34774867563232226,64297.895538360586,0
1770189146.952782,0.3600089635369308,64263.47108216831,0
1770189147.0343401,0.3426399729685034,64291.31056182414,0
1770189147.1088057,0.3462811263255239,64433.37542519809,0
1770189147.191766,0.343866692234963,64209.03840151218,0
1770189147.2647743,0.34006810144477073,64453.20367092626,0
1770189147.351552,0.3408699326892408,64044.78022573859,0
1770189147.4271767,0.33116930302401715,63767.59357805608,0
1770189147.5021863,0.3366661491435156,63906.79518693698,0
1770189147.5811756,0.31918031933898877,64262.13099105501,0
1770189147.657804,0.3205181955082922,64085.36218711942,0
1770189147.7338042,0.3134127348410137,-64737.88215116271,0
1770189147.810809,0.32458235115476497,64406.3981963944,0
1770189147.8888383,0.33425415975186457,-64480.32035519265,0
1770189147.9711983,0.3353692210845472,64700.30746268266,0
1770189148.04561,0.3246404562470083,-64586.37821076803,0
1770189148.1244712,0.32668527682839454,-64251.511945274346,0
1770189148.2061613,0.33014925639264314,-64473.820268948744,0
1770189148.2809432,0.33151529672601976,-64186.829348041574,0
1770189148.3587961,0.32803845770610834,-64555.579716696295,0
1770189148.437114,0.3402576220259912,-64511.39521707974,0
1770189148.5182593,0.33161409603112824,64577.165795214045,0
1770189148.595534,0.3317437148366764,64607.931971090424,0
1770189148.6727073,0.35025317828437097,64750.78050697126,0
1770189148.7492118,0.3564584043220024,64443.20416192344,0
1770189148.8284376,0.349258237308007,64254.25169466874,0
1770189148.9084394,0.35120986234028234,64391.71799211351,0
1770189148.9869409,0.3482217099245525,63882.81318210406,0
1770189149.063605,0.37041506872554897,64072.51528916644,0
1770189149.1737561,0.35155507102153427,63927.29604598887,0
1770189149.2216833,0.3568000587164052,63863.62043341547,0
1770189149.307115,0.35570787225076006,63401.38871756498,0
1770189149.3833365,0.3444388549770173,63684.415239256814,0
1770189149.4602354,0.34116884772516964,63850.30009894608,0
1770189149.5407758,0.35177604986745137,63787.435315642404,0
1770189149.6144922,0.3267862737660337,64014.325005462175,0
1770189149.6906054,0.33471795008729666,64165.63799460474,0
1770189149.7713072,0.33444998445773805,64626.99960506517,0
1770189149.8458493,0.3391419168812988,64034.72759493097,0
1770189149.9239416,0.33331016204502906,64481.36423060251,0
1770189149.9997833,0.31890212625730063,64296.05897507079,0
1770189150.0780032,0.34403375370737466,64270.57275001367,0
1770189150.1576362,0.34638621100002503,63935.0958057569,0
1770189150.235689,0.30746316796790973,64672.76858092334,0
1770189150.311463,0.3388102253355255,64674.145533443276,0
1770189150.394612,0.3266734975074362,64682.12533310069,0
1770189150.47393,0.32389298274550593,64761.42315780143,0
1770189150.5505943,0.3072792887181117,64299.69744788995,0
1770189150.6308773,0.32218874361730165,64271.00709280483,0
1770189150.7125983,0.07966756856290641,63278.696168081915,0
1770189150.7890234,0.15210156693455407,63928.38919210938,0
1770189150.8635874,0.2774775566124198,64134.64414246851,0
1770189150.9483304,0.3220671169189522,63735.244819476764,0
1770189151.0227432,0.3139070735325427,63942.50872260349,0
1770189151.0972078,0.3113930642150695,64009.366702481326,0
1770189151.1714087,0.3320465745412398,63867.154173983814,0
1770189151.2521996,0.33800782786186623,63634.35976589893,0
1770189151.3287587,0.3255672073936785,63619.469871418325,0
1770189151.4086297,0.30962983060443505,63072.517158098475,0
1770189151.4857235,0.28734333675857826,63137.58440744569,0
1770189151.5603595,0.2951372235261934,62801.340569585045,0
1770189151.63834,0.31417029078328285,62801.49551586243,0
1770189151.716151,0.31231027572693737,62613.189641748206,0
1770189151.7935102,0.28821660825140294,63055.4450732222,0
1770189151.8714623,0.2703897478383622,62413.875681660706,0
1770189151.9475958,0.282969894790848,62360.09393900623,0
1770189152.0259628,0.2796233620405391,62660.31628052428,0
1770189152.107283,0.2860978645850241,62669.8748268549,0
1770189152.2139683,0.28797044998021715,62457.09671667758,0
1770189152.2608747,0.2902028440082733,62451.03713683867,0
1770189152.3393245,0.29687696434808913,62729.85324119713,0
1770189152.4193215,0.3128131497688421,63083.07533888017,0
1770189152.496595,0.29875504039871437,62577.31300120444,0
1770189152.5735629,0.3114264034957259,63068.10167072817,0
1770189152.6556342,0.32471446754482536,62936.04482838245,0
1770189152.73141,0.31848320442722444,63228.46902005474,0
1770189152.8094237,0.3009387780747391,63075.16587583843,0
1770189152.8874195,0.3162602886437218,63328.81998896871,0
1770189152.9682221,0.05553352361755728,63479.47720936338,0
1770189153.0454125,0.06490548611421579,63754.97689833105,0
1770189153.1265259,0.19100729676689965,63790.98002651253,0
1770189153.2014406,0.23256662473263096,63635.131781974764,0
1770189153.27938,0.2351244717224438,63516.80119058896,0
1770189153.3569763,0.2674877883004308,63031.20372999911,0
1770189153.4358163,0.2600649482336471,63985.6490057061,0
1770189153.514687,0.25184493892047727,62579.574462448545,0
1770189153.5913525,0.273630929053916,63276.06236177427,0
1770189153.6702332,0.2638532989086614,61736.31710227136,0
1770189153.747133,0.2561845009170884,60964.36236479565,0
1770189153.8271403,0.2617956539655074,60835.73541455877,0
1770189153.9054046,0.2490614436604214,58697.28473057404,0
1770189153.984724,0.21286285910907526,57831.76011073543,0
1770189154.064329,0.23805153617980124,57531.82446530148,0
1770189154.1423006,0.21711706377969395,56933.42581077961,0
1770189154.219601,0.23181221764223328,54547.6320862759,0
1770189154.2985444,0.19205135295474723,54144.788776765614,0
1770189154.3787286,0.20659222242793807,53978.281542518,0
1770189154.4560874,0.20625947621644547,52648.49139381856,0
1770189154.5337992,0.16667519293037064,51887.54008432837,0
1770189154.6102955,0.19129994291138908,52420.690938343185,0
1770189154.688831,0.21397140155512315,51860.13889598946,0
1770189154.7671313,0.16700669648448563,52528.038335321915,0
1770189154.8454587,0.15246769292629309,54760.65505770124,0
1770189154.9236615,0.20144147153922876,56000.501161977874,0
1770189155.000961,0.2080176585941963,56689.26690258063,0
1770189155.078738,0.21531251446874483,58518.294224518686,0
1770189155.1870866,0.21445871740961422,58775.79549818293,0
1770189155.2327967,0.2346543739376673,59637.70718754342,0
1770189155.3115714,0.22594855992831714,60063.30124052946,0
1770189155.388615,0.2280719009210901,60399.56831708109,0
1770189155.4672413,0.23318651801995416,61860.7880202109,0
1770189155.5442567,0.2653104754491409,63121.93252063742,0
1770189155.6250525,0.26295656874895823,62655.18565424706,0
1770189155.700778,0.2579238483251214,62614.89531659657,0
1770189155.777484,0.28958176135205815,62813.18771703007,0
1770189155.8566668,0.28877578410429616,62964.03553123878,0
1770189155.9351914,0.3068014162791656,63375.499628689104,0
1770189156.014625,0.3152000265769406,63521.54421081205,0
1770189156.0915918,0.31116144639121446,63403.007197387575,0
1770189156.1708431,0.33369303545715,63759.76925912651,0
1770189156.2487621,0.31847598983552927,63813.715706880124,0
1770189156.326298,0.33083823764899767,64162.140911532704,0
1770189156.4029179,0.329318578003165,64343.38845766635,0
1770189156.4807632,0.327596408166821,64394.70896426115,0
1770189156.5613115,0.3325038333500926,64353.777617623535,0
1770189156.6393712,0.11914325927997793,63956.953620955166,0
1770189156.7163103,0.21112804269367164,63936.59622068294,0
1770189156.7974117,0.29717895601919825,64039.86050052002,0
1770189156.8747396,0.3094550582853406,64404.351756417054,0
1770189156.9563012,0.3045353893457677,64484.54651766839,0
1770189157.034375,0.319517072175415,64610.54455421123,0
1770189157.1120887,0.32660737298337505,64721.88670659489,0
1770189157.19187,0.32674929015945664,64783.6871165615,0
1770189157.2685933,0.33325272698664515,64790.742171148704,0
1770189157.3481147,0.320146434794063,64635.739540462404,0
1770189157.4248397,0.33798667546033223,64530.73379517245,0
1770189157.5021293,0.3242059003772285,-64473.72084084384,0
1770189157.580807,0.31628803542016404,-64590.73663295361,0
1770189157.6570666,0.33663645050097013,64791.26056921821,0
1770189157.7371628,0.3304663808217352,-64270.7830887976,0
1770189157.8149312,0.3161329017699219,-64038.51694495579,0
1770189157.891026,0.3142401310999454,-64554.84085754433,0
1770189157.9696484,0.3315931395810938,64439.18379355735,0
1770189158.047722,0.3201753388308163,-64622.794962563865,0
1770189158.1260202,0.318749646909599,64395.14826950128,0
1770189158.2342076,0.3381309206198302,64141.143076597946,0
1770189158.280836,0.3384608167621822,64252.77587522133,0
1770189158.3608928,0.33358152125121704,64288.10884524554,0
1770189158.4388285,0.33854752525394516,64751.71907803559,0
1770189158.5177982,0.34059892406443737,64475.364769878644,0
1770189158.5941043,0.33052850428927694,64172.2466653961,0
1770189158.6742904,0.3234291817831446,-64687.294872092934,0
1770189158.7522886,0.3222846140162927,64703.78127392279,0
1770189158.8291335,0.3190754338153913,-64724.862902252426,0
1770189158.9078507,0.3073802208739649,-64623.08522620883,0
1770189158.986535,0.2942625464044797,-64575.66701178181,0
1770189159.06456,0.26911619005148457,64311.900627803414,0
1770189159.1408541,0.280130023843995,64323.9745430514,0
1770189159.2196953,0.31186079549391454,64068.41899740268,0
1770189159.2984195,0.30977182509110646,63974.87040625343,0
1770189159.3759854,0.35410128529817797,63698.72314974791,0
1770189159.4560287,0.34290002686759635,64110.5467131403,0
1770189159.535656,0.3676383334239135,63043.59566875165,0
1770189159.6168647,0.3077753245673915,64019.20620590065,0
1770189159.6904967,0.2695839930935132,63941.137048,0
1770189159.768731,0.28982155470786586,63584.22080953884,0
1770189159.848697,0.28468455320992525,63739.748982952195,0
1770189159.9257991,0.31218277938840167,63995.535421926055,0
1770189160.0040188,0.3479448794830502,64633.12408748152,0
1770189160.0833755,0.33160893223129373,63906.745994949226,0
